#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
50,100,8,0.010489244758432091,0.040652449330483134,50,0.0042920419325433,0.008317509974872985
75,100,8,0.010667611516256469,0.04066003134608123,74,0.004019100577332118,0.008217555596853028
100,100,8,0.010794759799453057,0.04065613655928897,96,0.004117588878760256,0.008257852240013578
10,10,9,0.015643816317228793,0.04217909314087511,10,0.008978003646308115,0.01517924327256667
20,10,9,,,,,
30,10,9,,,,,
50,10,9,,,,,
75,10,9,,,,,
100,10,9,,,,,
10,20,9,0.012850334092980859,0.041874448200127624,10,0.007266188240656319,0.012785435678308848
20,20,9,0.008435104831358252,0.04106571169146764,20,0.005383885597082963,0.0080657564121342
30,20,9,,,,,
50,20,9,,,,,
75,20,9,,,,,
100,20,9,,,,,
10,30,9,0.011612280309936192,0.042089256768951686,10,0.006307082953509573,0.011587901054299764
20,30,9,0.011432025068368268,0.04113985868326345,20,0.00539421832269826,0.010325542698385076
30,30,9,0.010120473868125193,0.04093358832977414,30,0.006169586751747187,0.008169522103561972
50,30,9,,,,,
75,30,9,,,,,
100,30,9,,,,,
10,50,9,0.008638096171376492,0.041815478737958066,10,0.0072300546946216975,0.00861896433701618
20,50,9,0.010260306745670007,0.04113316246630812,20,0.006299706016408378,0.009881342808668066
30,50,9,0.01045639911880887,0.04100580681453054,30,0.006293409298085688,0.009069394786013952
50,50,9,0.011589171832269825,0.04093963438061987,48,0.006054008659981772,0.008849226100795438
75,50,9,,,,,
100,50,9,,,,,
10,75,9,0.009401614858705557,0.04113060362401094,10,0.00547554922515954,0.009390185446741573
20,75,9,0.009157047857793985,0.04056083179174111,20,0.006148407019143137,0.00877546013071572
30,75,9,0.010079633697964146,0.04052351312466929,30,0.004474053479185657,0.008751459801692585
50,75,9,0.009398501823154057,0.040369890442607116,50,0.004532242479489518,0.007533052620925354
75,75,9,0.010366484199331515,0.04035247212396029,70,0.004899683986630203,0.007280974846175504
100,75,9,,,,,
10,100,9,0.014540188240656324,0.042191983295843206,10,0.00902358249772106,0.014162028564550767
20,100,9,0.014526514585232466,0.04154128211079307,20,0.008845255241567915,0.013728210999414923
30,100,9,0.014088579307201459,0.04140082797324622,30,0.00866730780917654,0.013445434645011108
50,100,9,0.015079659525979946,0.04130244185555151,50,0.008460227894257065,0.013473249990855907
75,100,9,0.015266225919173503,0.041322759453039606,74,0.008534445457307808,0.013852915576910582
100,100,9,0.01582719371011851,0.041308991892014583,96,0.008504553327256154,0.013794632512139792
