#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
100,10,8,,,,,
10,20,8,0.002998183598567681,0.058623963791569804,10,0.002459243091320889,0.0029646033645647015
20,20,8,0.0035892615543311832,0.05798654610893922,20,0.0019640307667008017,0.0035434653103282553
30,20,8,,,,,
50,20,8,,,,,
75,20,8,,,,,
100,20,8,,,,,
10,30,8,0.004720027507642835,0.058789308646220305,10,0.0028883025242747466,0.00463117946779722
20,30,8,0.004594262264446863,0.05839243334255238,20,0.0030938623571359156,0.004549986344398952
30,30,8,0.005270180369409393,0.05833413688540724,30,0.003097848972076253,0.005179474744866921
50,30,8,,,,,
75,30,8,,,,,
100,30,8,,,,,
10,50,8,0.004115307853880409,0.058662384793057305,10,0.002108670140004932,0.004042240196955024
20,50,8,0.004516149527959587,0.05823942207787355,20,0.002302643873195745,0.004055342937268646
30,50,8,0.005564193221259522,0.05832774169060712,30,0.002320209895276608,0.004881006926078204
50,50,8,0.004463937330413073,0.058289237634641694,48,0.002405423789626329,0.003796295467256591
75,50,8,,,,,
100,50,8,,,,,
10,75,8,0.0037165217781297173,0.058758811041926734,10,0.0025855689522428435,0.003628976010949667
20,75,8,0.0041835163438752035,0.058306770954021876,20,0.0024528894237597263,0.004077014077822604
30,75,8,0.005399247028102886,0.0584146332854109,30,0.0024348250748113206,0.004793936156375983
50,75,8,0.00419902676762764,0.058404566418250724,50,0.002517846330943856,0.0038764649548785686
75,75,8,0.004301009361070245,0.058329421965749986,71,0.0024138953463745468,0.0035536470995307253
100,75,8,,,,,
10,100,8,0.002927919510244239,0.0586656737503831,10,0.002207712604928953,0.0028637599740443053
20,100,8,0.003986178904328497,0.058120047876753796,20,0.0013181991463660754,0.003615652474290576
30,100,8,0.004146204119668027,0.0581486928470992,30,0.0016961800753968568,0.0031622957758744804
50,100,8,0.003876559451641072,0.05817753268401343,50,0.0014481877097644656,0.0032588100891679135
75,100,8,0.004613260976272082,0.05813674886568347,74,0.0014882033572281058,0.0035169801483447964
100,100,8,0.004480269993496849,0.05818117613861459,97,0.001450729176788931,0.0032514802797666237
10,10,9,0.0028729789730978345,0.05854024487782271,10,0.002183045424985612,0.0027301605809219166
20,10,9,,,,,
30,10,9,,,,,
50,10,9,,,,,
75,10,9,,,,,
100,10,9,,,,,
10,20,9,0.002675641533551288,0.05856012811983764,10,0.002100074001539831,0.002646320116995451
20,20,9,0.003071250775521097,0.057894268431242096,20,0.0014577929601363407,0.0030249247490158216
30,20,9,,,,,
50,20,9,,,,,
75,20,9,,,,,
100,20,9,,,,,
10,30,9,0.0044569109215806,0.05874535621650309,10,0.002821028397156546,0.00410308301038144
20,30,9,0.004138293180645766,0.05820178594120241,20,0.0019939303787533343,0.004052210145676486
