lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
1.0,0.2,1.0,20.0,0.1526842,0.016959833333333396,17.8
1.0,0.2,1.0,30.0,0.15406426666666667,0.01916311111111117,22.3
1.0,0.2,1.0,50.0,0.156818032,0.022888266666666636,30.6
1.0,0.2,1.0,75.0,0.15997038696296295,0.027088311111111228,39.0
1.0,0.2,1.0,100.0,0.16240153733333335,0.03025523333333343,43.1
1.0,0.2,2.0,10.0,0.15382786666666665,0.01697833333333347,9.7
1.0,0.2,2.0,20.0,0.15634630000000002,0.023341666666666625,17.9
1.0,0.2,2.0,30.0,0.15846373333333333,0.024577111111111185,24.4
1.0,0.2,2.0,50.0,0.16515961066666668,0.033681666666666485,34.2
1.0,0.2,2.0,75.0,0.17079000414814813,0.0404661333333339,41.4
1.0,0.2,2.0,100.0,0.177535268,0.04802420000000056,49.1
1.0,0.30000000000000004,1.0,10.0,0.15153186666666668,0.01452533333333339,9.8
1.0,0.30000000000000004,1.0,20.0,0.1511034,0.015424499999999994,16.8
1.0,0.30000000000000004,1.0,30.0,0.15251484444444446,0.016872222222222236,22.1
1.0,0.30000000000000004,1.0,50.0,0.155722896,0.022300466666666654,28.8
1.0,0.30000000000000004,1.0,75.0,0.157304832,0.0231566222222222,37.5
1.0,0.30000000000000004,1.0,100.0,0.16016297333333335,0.027322700000000012,44.6
1.0,0.30000000000000004,2.0,10.0,0.15315866666666667,0.015513666666666722,10.0
1.0,0.30000000000000004,2.0,20.0,0.15408460000000002,0.0199666666666667,18.0
1.0,0.30000000000000004,2.0,30.0,0.15717205925925926,0.02393933333333342,25.5
1.0,0.30000000000000004,2.0,50.0,0.16416257066666667,0.03358213333333314,35.7
1.0,0.30000000000000004,2.0,75.0,0.16899092385185185,0.038013466666667085,43.9
1.0,0.30000000000000004,2.0,100.0,0.173753328,0.043400300000000426,49.7
1.0,0.4,1.0,10.0,0.15159013333333332,0.015139666666666749,9.8
1.0,0.4,1.0,20.0,0.1514938,0.013227333333333358,16.1
1.0,0.4,1.0,30.0,0.15300885925925928,0.016469555555555536,21.2
1.0,0.4,1.0,50.0,0.15538780266666666,0.019535666666666642,29.9
1.0,0.4,1.0,75.0,0.15764309096296297,0.022659599999999988,36.8
1.0,0.4,1.0,100.0,0.15915427733333334,0.02467783333333329,42.1
1.0,0.4,2.0,10.0,0.15257346666666666,0.015586333333333435,9.9
1.0,0.4,2.0,20.0,0.15443596666666667,0.01947616666666674,18.1
1.0,0.4,2.0,30.0,0.15688235555555557,0.022646333333333418,23.7
1.0,0.4,2.0,50.0,0.161190208,0.029093733333333205,34.6
1.0,0.4,2.0,75.0,0.16890418014814818,0.037725911111111475,44.4
1.0,0.4,2.0,100.0,0.17246859333333334,0.04282943333333361,48.3
1.0,0.5,1.0,10.0,0.15170186666666666,0.014127666666666741,9.5
1.0,0.5,1.0,20.0,0.15177326666666668,0.014740000000000003,16.4
1.0,0.5,1.0,30.0,0.15291280000000002,0.015314444444444445,20.9
1.0,0.5,1.0,50.0,0.155412864,0.018598466666666636,28.7
1.0,0.5,1.0,75.0,0.15761034666666668,0.02147626666666666,37.1
1.0,0.5,1.0,100.0,0.15967282933333332,0.02341656666666663,44.3
1.0,0.5,2.0,10.0,0.15234693333333332,0.01540600000000005,9.9
1.0,0.5,2.0,20.0,0.15413686666666665,0.018271166666666713,17.6
1.0,0.5,2.0,30.0,0.15685011851851852,0.02344488888888894,23.9
1.0,0.5,2.0,50.0,0.161088672,0.027803199999999924,33.5
1.0,0.5,2.0,75.0,0.16609167407407407,0.031214088888889036,45.3
1.0,0.5,2.0,100.0,0.16970719066666667,0.0391355000000002,53.1
1.0,0.6,1.0,10.0,0.15147426666666666,0.014174333333333367,9.7
1.0,0.6,1.0,20.0,0.15225760000000002,0.015491666666666671,16.3
1.0,0.6,1.0,30.0,0.15345826666666668,0.015947000000000027,21.5
1.0,0.6,1.0,50.0,0.15520288533333332,0.018483533333333323,29.9
1.0,0.6,1.0,75.0,0.15805362014814814,0.021305022222222213,37.1
1.0,0.6,1.0,100.0,0.16020876133333334,0.02488473333333333,45.1
1.0,0.6,2.0,10.0,0.15283173333333333,0.016301000000000128,9.9
1.0,0.6,2.0,20.0,0.15399993333333334,0.019274666666666752,18.1
1.0,0.6,2.0,30.0,0.15606207407407408,0.02202544444444448,24.6
1.0,0.6,2.0,50.0,0.161208208,0.027734266666666618,33.8
1.0,0.6,2.0,75.0,0.16448462933333335,0.03202675555555572,44.9
1.0,0.6,2.0,100.0,0.16828678,0.03651053333333345,54.3
1.0,0.7000000000000001,1.0,10.0,0.15215613333333333,0.01534699999999998,9.5
1.0,0.7000000000000001,1.0,20.0,0.15220736666666668,0.013949999999999982,16.1
1.0,0.7000000000000001,1.0,30.0,0.1535201037037037,0.01681344444444443,20.1
1.0,0.7000000000000001,1.0,50.0,0.15590614933333333,0.019501933333333294,30.0
1.0,0.7000000000000001,1.0,75.0,0.15812346785185186,0.02008026666666667,38.9
1.0,0.7000000000000001,1.0,100.0,0.16029066933333333,0.02388276666666666,47.7
1.0,0.7000000000000001,2.0,10.0,0.15172453333333333,0.012840000000000028,9.7
1.0,0.7000000000000001,2.0,20.0,0.15398626666666668,0.018070166666666707,18.2
1.0,0.7000000000000001,2.0,30.0,0.15564376296296295,0.021485111111111167,24.8
1.0,0.7000000000000001,2.0,50.0,0.16003303466666668,0.02695113333333332,34.1
1.0,0.7000000000000001,2.0,75.0,0.1644795211851852,0.030302177777777873,45.8
1.0,0.7000000000000001,2.0,100.0,0.16806253466666665,0.03642183333333337,54.9
1.0,0.8,1.0,10.0,0.1521052,0.013548666666666698,9.4
1.0,0.8,1.0,20.0,0.15224920000000003,0.014568166666666623,15.6
1.0,0.8,1.0,30.0,0.15376912592592593,0.015688555555555567,20.2
1.0,0.8,1.0,50.0,0.15613850133333335,0.019137666666666636,29.0
1.0,0.8,1.0,75.0,0.15891443674074074,0.021419644444444462,38.5
1.0,0.8,1.0,100.0,0.16060370933333334,0.024140599999999988,48.2
1.0,0.8,2.0,10.0,0.15249173333333332,0.015279333333333447,9.8
1.0,0.8,2.0,20.0,0.1533239,0.01754700000000004,17.8
1.0,0.8,2.0,30.0,0.1560014814814815,0.020265222222222247,24.1
1.0,0.8,2.0,50.0,0.16021304533333333,0.025055999999999985,33.2
1.0,0.8,2.0,75.0,0.16428651614814815,0.03032924444444447,47.3
1.0,0.8,2.0,100.0,0.16819049866666666,0.03492623333333332,57.1
1.0,0.9,1.0,10.0,0.1530832,0.01667866666666681,9.3
1.0,0.9,1.0,20.0,0.15374843333333335,0.01599799999999998,15.3
1.0,0.9,1.0,30.0,0.15503728888888887,0.015582666666666689,20.8
1.0,0.9,1.0,50.0,0.15655936533333334,0.01895973333333332,30.1
1.0,0.9,1.0,75.0,0.1599602394074074,0.021774622222222217,39.9
1.0,0.9,1.0,100.0,0.161180664,0.024322966666666664,50.8
1.0,0.9,2.0,10.0,0.15314813333333335,0.015090333333333438,9.8
1.0,0.9,2.0,20.0,0.15339703333333335,0.01703966666666671,18.2
1.0,0.9,2.0,30.0,0.1557492148148148,0.018670777777777807,23.3
1.0,0.9,2.0,50.0,0.15974354666666665,0.025239666666666653,36.7
1.0,0.9,2.0,75.0,0.16429570844444444,0.030050844444444436,49.0
1.0,0.9,2.0,100.0,0.16780327466666667,0.03405413333333332,58.0
1.0,1.0,1.0,10.0,0.15297333333333335,0.01628166666666681,9.2
1.0,1.0,1.0,20.0,0.15423146666666668,0.015482833333333293,16.0
1.0,1.0,1.0,30.0,0.15579096296296296,0.016116777777777785,19.6
1.0,1.0,1.0,50.0,0.15787321066666665,0.019157466666666678,30.4
1.0,1.0,1.0,75.0,0.160755904,0.023147733333333344,42.3
1.0,1.0,1.0,100.0,0.16208522266666667,0.025288166666666667,54.4
1.0,1.0,2.0,10.0,0.15291186666666667,0.015292000000000075,9.8
1.0,1.0,2.0,20.0,0.15418543333333334,0.015624833333333338,17.8
1.0,1.0,2.0,30.0,0.15659582222222224,0.020008111111111133,23.6
1.0,1.0,2.0,50.0,0.15976149333333334,0.02420173333333332,34.0
1.0,1.0,2.0,75.0,0.1642649362962963,0.029448044444444432,49.3
1.0,1.0,2.0,100.0,0.16761136,0.03501476666666662,61.1
