lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
1.0,0.5,2.0,50.0,0.05520115809509356,0.0034209200668938325,39.2
1.0,0.5,2.0,75.0,0.055880949141438006,0.004451299095303679,51.8
1.0,0.5,2.0,100.0,0.056355237159519636,0.00468250079920573,61.4
1.0,0.6,1.0,10.0,0.055914939426886634,0.002847620687914012,8.9
1.0,0.6,1.0,20.0,0.0544409682995885,0.002328397499053135,16.8
1.0,0.6,1.0,30.0,0.05420210869393098,0.0029142369852327827,22.2
1.0,0.6,1.0,50.0,0.05402446132683656,0.0026088700786589926,33.5
1.0,0.6,1.0,75.0,0.05436049789414875,0.003114972632782616,41.4
1.0,0.6,1.0,100.0,0.054623081751345795,0.0035072145816707873,51.1
1.0,0.6,2.0,10.0,0.05626313374220658,0.002847064614083513,9.9
1.0,0.6,2.0,20.0,0.055066291126849555,0.0026845440164232582,19.1
1.0,0.6,2.0,30.0,0.05491913886271325,0.003491817574507127,26.2
1.0,0.6,2.0,50.0,0.055095749000704686,0.0034585356388940917,37.3
1.0,0.6,2.0,75.0,0.055669856211113956,0.004236215805544142,52.2
1.0,0.6,2.0,100.0,0.05629560143570288,0.004685066794436907,61.5
1.0,0.7000000000000001,1.0,10.0,0.055910674834595386,0.00288172614804342,9.1
1.0,0.7000000000000001,1.0,20.0,0.05442865921681002,0.002354281596222197,16.9
1.0,0.7000000000000001,1.0,30.0,0.05414799114673543,0.0028642488836652636,22.5
1.0,0.7000000000000001,1.0,50.0,0.05406486288957617,0.0028042088035033176,33.5
1.0,0.7000000000000001,1.0,75.0,0.05445805301556226,0.003148459685732025,41.5
1.0,0.7000000000000001,1.0,100.0,0.05471577477424113,0.003755863822915375,49.8
1.0,0.7000000000000001,2.0,10.0,0.05615435644461617,0.0030129179007566064,9.7
1.0,0.7000000000000001,2.0,20.0,0.05502537843205261,0.002756531575266862,18.8
1.0,0.7000000000000001,2.0,30.0,0.05478708678149115,0.0035384005312377523,25.3
1.0,0.7000000000000001,2.0,50.0,0.05508851247853073,0.003261421867049729,37.9
1.0,0.7000000000000001,2.0,75.0,0.05577868955807473,0.0042946913881519,49.5
1.0,0.7000000000000001,2.0,100.0,0.05607413429316408,0.004443463057123197,62.6
1.0,0.8,1.0,10.0,0.05590618652837601,0.0028381777716390845,8.9
1.0,0.8,1.0,20.0,0.05444660003161924,0.00234450534662876,16.6
1.0,0.8,1.0,30.0,0.054208245755568284,0.0029291582910470635,21.9
1.0,0.8,1.0,50.0,0.05408105954324699,0.00275717380210053,31.6
1.0,0.8,1.0,75.0,0.054490592829765414,0.003382159874031278,43.3
1.0,0.8,1.0,100.0,0.05458737096977158,0.0037689704299136025,53.2
1.0,0.8,2.0,10.0,0.056282996321814896,0.002926605318053602,9.9
1.0,0.8,2.0,20.0,0.054987763556054746,0.0026749356502592087,18.8
1.0,0.8,2.0,30.0,0.05480297869648933,0.0033875055701376488,26.0
