#Test Grids,#Train Grids,Fold,MC Error,Loss,#LS,MA Error,Group smECE
30,100,6,0.059216447814561375,0.19275460822390728,30,0.030062881449972233,0.05279444019164468
50,100,6,0.062287775106343576,0.19328202330312555,50,0.028982800073978174,0.053319563423053315
75,100,6,0.062051661426545834,0.1931821959188706,73,0.02948893409777446,0.053166090500343384
100,100,6,0.06355927501387089,0.19322093120029593,95,0.02943129276863324,0.05321272556888061
10,10,7,0.04805807286850356,0.19268309598668396,10,0.04473830220085072,0.045590605797942156
20,10,7,,,,,
30,10,7,,,,,
50,10,7,,,,,
75,10,7,,,,,
100,10,7,,,,,
10,20,7,0.04977806547068602,0.19083734048455706,10,0.03614758646199369,0.04672070807022646
20,20,7,0.0476835583502868,0.19073966617347882,20,0.03934251895690769,0.044657942903956374
30,20,7,,,,,
50,20,7,,,,,
75,20,7,,,,,
100,20,7,,,,,
10,30,7,0.04333271684852972,0.1856477714074348,10,0.028000739781764355,0.038974719308978896
20,30,7,0.0434436841131866,0.1856037312742741,20,0.03238394673571295,0.03782853251122386
30,30,7,0.040672584920781685,0.18381804451020284,30,0.028188767646877486,0.0348562186489488
50,30,7,,,,,
75,30,7,,,,,
100,30,7,,,,,
10,50,7,0.04889032735343073,0.19217634547808393,10,0.030913630479008664,0.04602913094295737
20,50,7,0.04971795820233037,0.1923903042352506,20,0.035745330127612336,0.04591764028990346
30,50,7,0.049469823068861385,0.19150889793066597,30,0.03218358917452683,0.04519982949054399
50,50,7,0.051435176622896255,0.19132796375069352,48,0.03176437950804512,0.045428155324177294
75,50,7,,,,,
100,50,7,,,,,
10,75,7,0.05210837802848185,0.1924056778250416,10,0.024052154614388727,0.050022294053740105
20,75,7,0.057661364897355384,0.1935101488810801,20,0.022401516552616952,0.05233119247398974
30,75,7,0.06282288391591154,0.19370358383165853,30,0.021660193576228327,0.05245494720716158
50,75,7,0.06543924542260031,0.19445679674496028,49,0.020667653042352498,0.05400387539418541
75,75,7,0.06502311818013681,0.19399635040996238,70,0.020907465630972167,0.053351864290075185
100,75,7,,,,,
10,100,7,0.0657758461253934,0.19756935454041058,10,0.026253005363417757,0.05772938878825501
20,100,7,0.06665896060662112,0.19855915942297023,20,0.027071388940262602,0.05843838321173509
30,100,7,0.06808149929104255,0.19943607052586154,29,0.027603107083410374,0.059462141525510916
50,100,7,0.06766968744220453,0.19934631033845013,48,0.026652487516182717,0.05929417869697
75,100,7,0.06881326675297451,0.19986101144606788,71,0.026973676098884132,0.05995534456249909
100,100,7,0.06879138154244492,0.19993748381727391,92,0.026843906047715915,0.05990108031372989
10,10,8,0.06851303865359723,0.20349130756426856,10,0.048770112816719044,0.06340522117688681
20,10,8,,,,,
30,10,8,,,,,
50,10,8,,,,,
75,10,8,,,,,
100,10,8,,,,,
10,20,8,0.05480858146846669,0.1973437211022748,10,0.038940262622526325,0.05095874200963201
20,20,8,0.05298224523765495,0.197646453671167,20,0.042283151470316235,0.04934582317998863
30,20,8,,,,,
50,20,8,,,,,
75,20,8,,,,,
100,20,8,,,,,
10,30,8,0.05051784723506571,0.1951761605326429,10,0.04143702607730717,0.044970675475246476
20,30,8,0.05076289994451629,0.1960004392454226,20,0.04486314037358977,0.04542409595132486
30,30,8,0.05022809937735031,0.19458392413127015,30,0.03985266013192773,0.044321326603215576
50,30,8,,,,,
75,30,8,,,,,
100,30,8,,,,,
10,50,8,0.05044386905862766,0.19040456815239504,10,0.04406325134085442,0.04849949046762066
20,50,8,0.05123451081930831,0.19066938690586274,20,0.04510356944701311,0.04811402380411874
30,50,8,0.051387090808211584,0.189975905718924,30,0.04312619443930705,0.04667240929965534
50,50,8,0.0547715923802478,0.19023308673941183,48,0.04235435546513777,0.04817059583771825
75,50,8,,,,,
100,50,8,,,,,
10,75,8,0.08256889217680782,0.2163006288144997,10,0.06089328648048824,0.07520803040552172
20,75,8,0.08041890142407983,0.21590611707046423,20,0.059945441094877004,0.0736245645251325
30,75,8,0.07923987423710009,0.21505656248073482,30,0.06027680167683864,0.07261603857201289
50,75,8,0.08280932125023106,0.21558644349916772,50,0.05880710190493802,0.07396417702965863
75,75,8,0.08161149127673992,0.21454472597250476,71,0.05844645829480301,0.07263170998068698
100,75,8,,,,,
10,100,8,0.052478268910671345,0.1946213242093582,10,0.03109857592010353,0.04862810424002204
20,100,8,0.049690216386166115,0.1950516691326059,20,0.033636952099130736,0.04695816470791775
30,100,8,0.054327723321620086,0.19553947557692702,30,0.033194624252512156,0.04931172422432594
50,100,8,0.05617717773256885,0.19534394303680414,50,0.03232291474015164,0.04898069674906391
75,100,8,0.05717649959928487,0.19542633212091318,74,0.033611984464582925,0.04866572535455301
100,100,8,0.060602922137969285,0.195448820972813,95,0.0328768263362308,0.048911766238730635
10,10,9,0.049472905492879596,0.18689430368041426,10,0.03652672461623819,0.04803386966453637
20,10,9,,,,,
30,10,9,,,,,
50,10,9,,,,,
75,10,9,,,,,
100,10,9,,,,,
10,20,9,0.03422415387460693,0.1784275013870908,10,0.018993896800443843,0.033056798063758455
20,20,9,0.038043277233216224,0.17851939615313484,20,0.025883114481228015,0.03546765124786012
30,20,9,,,,,
50,20,9,,,,,
75,20,9,,,,,
100,20,9,,,,,
10,30,9,0.059201035694470286,0.2007023303125578,10,0.03784908452006656,0.05538916618544367
20,30,9,0.05706029221379708,0.20089871925282043,20,0.044114111337155516,0.05389960874818276
30,30,9,0.0566796128475434,0.19949278712779725,30,0.04239257752296404,0.052796825781247045
50,30,9,,,,,
75,30,9,,,,,
100,30,9,,,,,
10,50,9,0.043573145921953015,0.18206352875901607,10,0.02407989643055296,0.0416859186829682
20,50,9,0.04336970593674867,0.18268621694100243,20,0.026659885333826495,0.04016229893804204
30,50,9,0.043456013809259626,0.18213627396584672,30,0.023938104925713563,0.039642542516942075
50,50,9,0.04458294803033105,0.18220601072683557,48,0.02422785278342888,0.03952035276690291
75,50,9,,,,,
100,50,9,,,,,
10,75,9,0.05351396338080287,0.18718281856852229,10,0.027464398002589204,0.048166286668921095
20,75,9,0.05156741261327913,0.186870607545774,20,0.025457739966709796,0.046580416654400804
30,75,9,0.053119413106466964,0.18690416743727267,30,0.027452068306516222,0.047444236373858424
50,75,9,0.05417606805992228,0.18752267431107825,50,0.027057518032180504,0.04874586220400327
75,75,9,0.05443684113186604,0.18689622094815364,70,0.02633623081191046,0.048166010968542616
100,75,9,,,,,
10,100,9,0.050064730904383264,0.18943175513223598,10,0.02936933604586644,0.048442222123909626
20,100,9,0.0529313852413539,0.18995919641205844,20,0.02856482337710373,0.049785864295168084
30,100,9,0.05673509647987183,0.18991343525882085,30,0.03163800012329695,0.05011051022381573
50,100,9,0.05658590715738859,0.1901354355465138,49,0.030904383206953944,0.04967332287915455
75,100,9,0.05900992540533871,0.19035478289460167,72,0.030848899574625457,0.05031393438613894
100,100,9,0.06237469946365819,0.19048333179212135,93,0.030821157758461247,0.050669813883652916
